ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: CONCEJALES - detalle por SECCIONALES DE SANTA FE                                                                                                                   
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;ROA DANIEL;0000008;  2,04                                                                
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;BIANCHINI LIANA MARISA;0000007;  1,78                                                    
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;DIAZ GUSTAVO CARLOS;0000005;  1,27                                                       
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LATOURNERIE NOELIA CAROLINA;0000004;  1,02                                               
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LAMANNA RUBEN ERMELINDO;0000002;  0,51                                                   
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SIMONIELLO LEONARDO JAVIER;0000656; 69,49                                       
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SUAREZ CARLOS MATIAS;0000182; 19,28                                             
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;QUEVEDO ESTEBAN CIPRIANO;0000050;  5,30                                         
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;MENDEZ CLAUDIA MARIA V;0000044;  4,66                                           
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;RAIMONDI OSCAR ALFREDO;0000012;  1,27                                           
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;OJEDA VALENTIN RICARDO;0000002;100,00                                       
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0006;PARTIDO OBRERO;VALLEJO PABLO;0000019;100,00                                                                         
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0008;NUEVO ENCUENTRO POPULAR Y SOLIDARIO;SALA BENIGNO RUBEN;0000008;100,00                                               
