ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: SENADOR PROVINCIAL - detalle por SECCIONALES DE ROSARIO                                                                                                            
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Anulados;;0000115;  4,28                                                                                 
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Recurridos;;0000000;  0,00                                                                               
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Impugnados;;0000000;  0,00                                                                               
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Fuerza de Seguridad;;0000006;  0,22                                                                      
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Electores Observados;;0000000;  0,00                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Total de votos emitidos;;0002684;  0,00                                                                        
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0001;PARTIDO AUTONOMISTA;;0000006;100,00                                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0002;UNION PRO FEDERAL;;0000197;100,00                                                                              
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000349; 61,34                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000091; 15,99                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000086; 15,11                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000019;  3,34                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000012;  2,11                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000011;  1,93                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000001;  0,18                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0001597; 74,73                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000464; 21,71                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000043;  2,01                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000020;  0,94                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000013;  0,61                                                            
